id,value,feed_id,created_at,lat,lon,ele
0FV65KD7521EF1WXMEESBXGPG4,30.8835,3025962,2025-03-23 03:49:53 UTC,,,
0FV65KJ3CZWB0DQK6B9AGP5G7Y,30.8835,3025962,2025-03-23 03:50:09 UTC,,,
0FV65KPZWFN31AY778JJ8PNQ7S,30.8835,3025962,2025-03-23 03:50:25 UTC,,,
0FV65KVVPJJ3PGM1S049GF9EXF,31.3517,3025962,2025-03-23 03:50:41 UTC,,,
0FV65M0R85BVZKBB2VEVWVF7B5,30.8835,3025962,2025-03-23 03:50:57 UTC,,,
0FV65M5MMVZ3N3MDXPN5J4ABY1,30.8835,3025962,2025-03-23 03:51:13 UTC,,,
0FV65MAH46Q2H3G8KCR3NAXKP5,30.8835,3025962,2025-03-23 03:51:29 UTC,,,
0FV65MFDA41X84XHWB1Q4E3XDZ,30.8835,3025962,2025-03-23 03:51:45 UTC,,,
0FV65MM9F4HMCX0DAE7GBGYE97,30.8835,3025962,2025-03-23 03:52:01 UTC,,,
0FV65MS5ZS81E45NX0SBQWW339,30.8835,3025962,2025-03-23 03:52:17 UTC,,,
0FV65MY1XXMX2W99RTTD3480FH,30.8835,3025962,2025-03-23 03:52:33 UTC,,,
0FV65N2YBE1DSJ06HPCG0JWPQD,30.8835,3025962,2025-03-23 03:52:49 UTC,,,
0FV65N7TZRJKZVG137N3TJF14C,30.8835,3025962,2025-03-23 03:53:05 UTC,,,
0FV65NCPQD0WN0GNPFPNXGVZV2,31.3517,3025962,2025-03-23 03:53:21 UTC,,,
0FV65NHK67EC4Z8DBZBFPQQFM2,30.8835,3025962,2025-03-23 03:53:37 UTC,,,
0FV65NPFN30EV9CPDTQDCJ7ZHJ,30.8835,3025962,2025-03-23 03:53:53 UTC,,,
0FV65NVBPVG8KH1QTTAQ9ZVMW5,30.8835,3025962,2025-03-23 03:54:09 UTC,,,
0FV65P08PACFJ95P57Z2ME71D2,30.8835,3025962,2025-03-23 03:54:25 UTC,,,
0FV65P54DXA6KZA5EM49R1GB5X,31.3517,3025962,2025-03-23 03:54:41 UTC,,,
0FV65PA1H3897M3C0PZJJMRM9M,30.8835,3025962,2025-03-23 03:54:57 UTC,,,
0FV65PEX932TFMEF6DWNT5G9NZ,30.8835,3025962,2025-03-23 03:55:13 UTC,,,
0FV65PKSCAJ5DRW2ES17Y4ZSAV,30.8835,3025962,2025-03-23 03:55:29 UTC,,,
0FV65PRNX97WV80B8J94FY2HC7,30.8835,3025962,2025-03-23 03:55:45 UTC,,,
0FV65PXJ0E1H95G6CJBRMAFPTE,30.8835,3025962,2025-03-23 03:56:01 UTC,,,
0FV65Q2EAW7F1SXSQ48V3ZK66N,30.8835,3025962,2025-03-23 03:56:17 UTC,,,
0FV65Q7D86WSMTMTN8FP521SRE,30.8835,3025962,2025-03-23 03:56:33 UTC,,,
0FV65QC7QQFAY76PCAPXVJ2P4N,31.3517,3025962,2025-03-23 03:56:49 UTC,,,
0FV65QH3QR4Z94RS0XJJW3A8FY,30.8835,3025962,2025-03-23 03:57:05 UTC,,,
0FV65QNZTWTKBEK3GS66JKYW7Y,30.8835,3025962,2025-03-23 03:57:21 UTC,,,
0FV65QTVMH34KX2XDBZQ4CT1MH,30.8835,3025962,2025-03-23 03:57:37 UTC,,,
0FV65QZR2SHQFTA55MXDSKCZ7H,30.8835,3025962,2025-03-23 03:57:53 UTC,,,
0FV65R4MHDR9QKVWWFMM0EJMK1,30.8835,3025962,2025-03-23 03:58:09 UTC,,,
0FV65R9K97GYNDPS26D11B04PP,30.8835,3025962,2025-03-23 03:58:25 UTC,,,
0FV65RECYQZVPXJ673RWQ6Q2XM,30.8835,3025962,2025-03-23 03:58:41 UTC,,,
0FV65RK9KFK6VDA1MS83BHQRZZ,30.8835,3025962,2025-03-23 03:58:57 UTC,,,
0FV65RR6EMMPADKQ72624RY746,31.3517,3025962,2025-03-23 03:59:13 UTC,,,
0FV65RX1RSXYJMNGHSC3KJAAZR,30.8835,3025962,2025-03-23 03:59:29 UTC,,,
0FV65S1Y72KCJZ4GC4RE8RKDN1,30.8835,3025962,2025-03-23 03:59:45 UTC,,,
0FV65S6TRKXDDTVP3KDCWR8472,30.8835,3025962,2025-03-23 04:00:01 UTC,,,
0FV65SBPPBE68B3094D9X7AMEA,30.8835,3025962,2025-03-23 04:00:17 UTC,,,
0FV65SGK67V0YEJVS6CGF2E5B2,30.8835,3025962,2025-03-23 04:00:33 UTC,,,
0FV65SNGQ509E728DRNGKNZG8W,30.8835,3025962,2025-03-23 04:00:49 UTC,,,
0FV65STBX38P2ATHGK7CTEPV6Y,30.8835,3025962,2025-03-23 04:01:05 UTC,,,
0FV65SZ890T939QJTK18BQP130,30.8835,3025962,2025-03-23 04:01:21 UTC,,,
0FV65T44M6B83FKEYRGQY2B2EK,30.8835,3025962,2025-03-23 04:01:37 UTC,,,
0FV65T90M7GXRA3R1TNZCADAZY,30.8835,3025962,2025-03-23 04:01:53 UTC,,,
0FV65TDX1K5C04202KXNJVFAEN,30.8835,3025962,2025-03-23 04:02:09 UTC,,,
0FV65TJSGBFXRRF82AQBH2HN5C,30.8835,3025962,2025-03-23 04:02:25 UTC,,,
0FV65TQNTNZ7TVZMW7P7HX09SG,30.8835,3025962,2025-03-23 04:02:41 UTC,,,
0FV65TWJ85MX99W3N7Z9P4ZVCA,30.8835,3025962,2025-03-23 04:02:57 UTC,,,
0FV65V1EG3RXNW135BQ0WASCD5,30.8835,3025962,2025-03-23 04:03:13 UTC,,,
0FV65V6AJRRWFKPPMY6Q3VTDWJ,30.8835,3025962,2025-03-23 04:03:29 UTC,,,
0FV65VB71G6ND7Q62QKB28B7V4,30.8835,3025962,2025-03-23 04:03:45 UTC,,,
0FV65VG33KYP4RW3T7B0N0DT7M,30.8835,3025962,2025-03-23 04:04:01 UTC,,,
0FV65VMZFGVGVNG66FHTC5YVH2,30.8835,3025962,2025-03-23 04:04:17 UTC,,,
0FV65VSW7WE1XZR53658R6H3ZV,30.8835,3025962,2025-03-23 04:04:33 UTC,,,
0FV65VYR07ND441KGWZ28CZ12W,30.8835,3025962,2025-03-23 04:04:49 UTC,,,
0FV65W3M9ZEJPA7PE13JSE1CH9,30.8835,3025962,2025-03-23 04:05:05 UTC,,,
0FV65W8GY3THGWY6NDBGMTDDXH,30.8835,3025962,2025-03-23 04:05:21 UTC,,,
0FV65WDDKGWRB15R6DXYD1MQ5D,30.8835,3025962,2025-03-23 04:05:37 UTC,,,
0FV65WJ944VSPMNQ4W6QH7EKG9,31.3517,3025962,2025-03-23 04:05:53 UTC,,,
0FV65WQ5NB4FEZ2EQCTBT7448W,30.8835,3025962,2025-03-23 04:06:09 UTC,,,
0FV65WW20M0VNVV88XWPD037N9,30.8835,3025962,2025-03-23 04:06:25 UTC,,,
0FV65X0Y5N2YVZBXTBPJQDY18M,30.8835,3025962,2025-03-23 04:06:41 UTC,,,
0FV65X5TKS5Y1WMEQ1WTANGGK6,30.8835,3025962,2025-03-23 04:06:57 UTC,,,
0FV65XAPX02V2ZM6PKW9R1ZHR0,30.8835,3025962,2025-03-23 04:07:13 UTC,,,
0FV65XFJWF05CX8VQB4QTCTH43,30.8835,3025962,2025-03-23 04:07:29 UTC,,,
0FV65XMFH73Y9BG1Y67YTC1GSH,30.8835,3025962,2025-03-23 04:07:45 UTC,,,
0FV65XSBTS8RRCK3HSWE88PK6H,30.8835,3025962,2025-03-23 04:08:01 UTC,,,
0FV65XY7RF1Y59MDCQF8YVTT3S,30.8835,3025962,2025-03-23 04:08:17 UTC,,,
0FV65Y348M9QWSTQQ6SDCHK8TH,30.8835,3025962,2025-03-23 04:08:33 UTC,,,
0FV65Y80PWJQK0FQHHH4S9N1VY,30.8835,3025962,2025-03-23 04:08:49 UTC,,,
0FV65YCWTXMMCW59X4VQPN85M8,30.8835,3025962,2025-03-23 04:09:05 UTC,,,
0FV65YHS4CB2NWJC0BM83ZMB0Z,30.8835,3025962,2025-03-23 04:09:21 UTC,,,
0FV65YPNVJ5ZVXWKBT69PJ722V,30.8835,3025962,2025-03-23 04:09:37 UTC,,,
0FV65YVHTRCSAST30A58JCK72V,30.8835,3025962,2025-03-23 04:09:53 UTC,,,
0FV65Z0E0VEH4W589X3EW1TPVE,30.8835,3025962,2025-03-23 04:10:09 UTC,,,
0FV65Z5AN1AY8Y9RSB54D4AAE3,30.8835,3025962,2025-03-23 04:10:25 UTC,,,
0FV65ZA6YXN0B2P2NQFJ8C0Q3T,30.8835,3025962,2025-03-23 04:10:41 UTC,,,
0FV65ZF2WZBAZJCYMS4C4C14X7,30.8835,3025962,2025-03-23 04:10:57 UTC,,,
0FV65ZKZGM3PWDK6WJMSTVGGJH,30.8835,3025962,2025-03-23 04:11:13 UTC,,,
0FV65ZRVD8W12C8Q7NDP7SHXYA,30.8835,3025962,2025-03-23 04:11:29 UTC,,,
0FV65ZXQXC2T5R187P80BTW7MN,30.8835,3025962,2025-03-23 04:11:45 UTC,,,
0FV6602MEDJ4NA5PG7J40R9PH0,31.3517,3025962,2025-03-23 04:12:01 UTC,,,
0FV6607GEFR60GEZ1WW7EHYK44,30.8835,3025962,2025-03-23 04:12:17 UTC,,,
0FV660CD41X98JPZ6RF7T9DFSA,30.8835,3025962,2025-03-23 04:12:33 UTC,,,
0FV660H98VZ6QRMGM993RFDN82,30.8835,3025962,2025-03-23 04:12:49 UTC,,,
0FV660P555GN3NCAGMC2N2HQ58,31.3517,3025962,2025-03-23 04:13:05 UTC,,,
0FV660V1WVD29W68E6NRS1BS44,30.8835,3025962,2025-03-23 04:13:21 UTC,,,
0FV660ZY3T9T9AWZKESCTWKW7B,30.8835,3025962,2025-03-23 04:13:37 UTC,,,
0FV6614TB6V4BQBKTBF4DDYZ0D,30.8835,3025962,2025-03-23 04:13:53 UTC,,,
0FV6619PXK8DRZ91BSAA8RAV6Q,30.8835,3025962,2025-03-23 04:14:09 UTC,,,
0FV661EK1C2RX5Y34GWT85BNN8,30.8835,3025962,2025-03-23 04:14:25 UTC,,,
0FV661KF5RTGAWBSZTVQMGZC2D,30.8835,3025962,2025-03-23 04:14:41 UTC,,,
0FV661RBFWMCXW11BAJY74C4V2,30.8835,3025962,2025-03-23 04:14:57 UTC,,,
0FV661X7Z9336M6HS9393Y1RKK,30.8835,3025962,2025-03-23 04:15:13 UTC,,,
0FV6622473YSY5AZYRTMEWAY21,30.8835,3025962,2025-03-23 04:15:29 UTC,,,
0FV66270F19Q3P9VV8EKNVRNKR,30.8835,3025962,2025-03-23 04:15:45 UTC,,,
0FV662BZZMRB84A6Q71MGY99VA,30.8835,3025962,2025-03-23 04:16:02 UTC,,,
0FV662GS3GH5SW0BXXZP9Z30WF,30.8835,3025962,2025-03-23 04:16:17 UTC,,,
0FV662NNFRNXEWVB8DSE2ZZWWE,30.8835,3025962,2025-03-23 04:16:33 UTC,,,
0FV662THW1SAHRYC3P3BNC4KEV,30.8835,3025962,2025-03-23 04:16:49 UTC,,,
0FV662ZDW3A40Q0YKPBBTFA918,30.8835,3025962,2025-03-23 04:17:05 UTC,,,
0FV6634A93XQ7HW7Y3PSFGGT4A,30.8835,3025962,2025-03-23 04:17:21 UTC,,,
0FV66397BX90PRAJVHBX146KTA,30.8835,3025962,2025-03-23 04:17:37 UTC,,,
0FV663E2P1AQAQS4E8A1PA6GS7,30.8835,3025962,2025-03-23 04:17:53 UTC,,,
0FV663JZ119ZMZ8JQ555Q8QQG8,30.8835,3025962,2025-03-23 04:18:09 UTC,,,
0FV663QVRX4PMCRM95K3HFY62Y,30.8835,3025962,2025-03-23 04:18:25 UTC,,,
0FV663WQWV6CGCYBQC2TE654YQ,30.8835,3025962,2025-03-23 04:18:41 UTC,,,
0FV6641KX7A32S0F5SZKV7449S,30.8835,3025962,2025-03-23 04:18:57 UTC,,,
0FV6646G9W93HSV93K942D8H1D,30.8835,3025962,2025-03-23 04:19:13 UTC,,,
0FV664BCV0J247CH7Y3QD17A2M,30.8835,3025962,2025-03-23 04:19:29 UTC,,,
0FV664G8RF6PYDKTJ5HQDQ37PN,31.3517,3025962,2025-03-23 04:19:45 UTC,,,
0FV664N58EWY74MFYJ4EC54VVH,30.8835,3025962,2025-03-23 04:20:01 UTC,,,
0FV664T1AJYV689BPXS35H3GQ4,30.8835,3025962,2025-03-23 04:20:17 UTC,,,
0FV664YXQWF18N4BXMHR0S3DVA,30.8835,3025962,2025-03-23 04:20:33 UTC,,,
0FV6653T7FQWPYBW0V64PYNM1S,30.8835,3025962,2025-03-23 04:20:49 UTC,,,
0FV6658P7DFHQRTD2GRA3FDSV2,30.8835,3025962,2025-03-23 04:21:05 UTC,,,
0FV665DJQTMXW80A1C53577283,30.8835,3025962,2025-03-23 04:21:21 UTC,,,
0FV665JFDH1PFP44TDVC6HC0AJ,30.8835,3025962,2025-03-23 04:21:37 UTC,,,
0FV665QB5ZK2X0FRX5V2SBG7YK,30.8835,3025962,2025-03-23 04:21:53 UTC,,,
0FV665W7N8RFT3358B55GT6820,30.8835,3025962,2025-03-23 04:22:09 UTC,,,
0FV666144RV214V7X8K77KNNHG,30.8835,3025962,2025-03-23 04:22:25 UTC,,,
0FV666607CFM6YY8VGNDTRQK6A,30.4154,3025962,2025-03-23 04:22:41 UTC,,,
0FV666AWKXJJFETQ7967TB948B,30.8835,3025962,2025-03-23 04:22:57 UTC,,,
0FV666FS24NVWPRC9Y3W41CZ52,30.8835,3025962,2025-03-23 04:23:13 UTC,,,
0FV666MMZFH6N3FQVGFRWFMD0F,30.8835,3025962,2025-03-23 04:23:29 UTC,,,
0FV666SHGA62BH0FJ3MZXGQP2H,30.8835,3025962,2025-03-23 04:23:45 UTC,,,
0FV666YE027HYA59ZTBR50GB61,30.8835,3025962,2025-03-23 04:24:01 UTC,,,
0FV66739YXTGFMPVK8Z03B48SN,30.8835,3025962,2025-03-23 04:24:17 UTC,,,
0FV66786FYAF1XWBYPJQN27NMP,30.8835,3025962,2025-03-23 04:24:33 UTC,,,
0FV667D2FVYHA9K04ZJ3Z6VABY,30.8835,3025962,2025-03-23 04:24:49 UTC,,,
0FV667HYZ5D89R0GWPS1FH93B8,30.8835,3025962,2025-03-23 04:25:05 UTC,,,
0FV667PVEB1YC5DKPDA5TH6EP9,30.8835,3025962,2025-03-23 04:25:21 UTC,,,
0FV667VQS656G3DRZNNH2QS9TC,30.8835,3025962,2025-03-23 04:25:37 UTC,,,
0FV6680KS0PG9R33XEFTN0EEJY,30.8835,3025962,2025-03-23 04:25:53 UTC,,,
0FV6685G83JJSTCM4620ESW7HB,30.8835,3025962,2025-03-23 04:26:09 UTC,,,
0FV668ACPMAPBS1SPS0F84P780,30.8835,3025962,2025-03-23 04:26:25 UTC,,,
0FV668F8PYWTM9TZH6QHF9YWDQ,30.8835,3025962,2025-03-23 04:26:41 UTC,,,
0FV668M57W580XVMRHEKG3ZZWA,30.8835,3025962,2025-03-23 04:26:57 UTC,,,
0FV668S156H7AFAMR03NFDA6ZT,30.8835,3025962,2025-03-23 04:27:13 UTC,,,
0FV668XXM9HTWVDKN3TKJ83NZG,31.3517,3025962,2025-03-23 04:27:29 UTC,,,
0FV6692T3Y9D5M1NMKZ3232XST,31.3517,3025962,2025-03-23 04:27:45 UTC,,,
0FV6697P50XEEE7NED2GJ7DSXQ,31.3517,3025962,2025-03-23 04:28:01 UTC,,,
0FV669CJGTEEAR37981MTA0QRK,30.8835,3025962,2025-03-23 04:28:17 UTC,,,
0FV669HF10ZQ91VXDCSY3BH8DY,30.8835,3025962,2025-03-23 04:28:33 UTC,,,
0FV669PB229PYAVKJHC9P9VFD3,30.8835,3025962,2025-03-23 04:28:49 UTC,,,
0FV669V7H96GCNKTE15HP8JRH9,30.8835,3025962,2025-03-23 04:29:05 UTC,,,
0FV66A03GV2G4055BD35HYAPW6,30.8835,3025962,2025-03-23 04:29:21 UTC,,,
0FV66A4ZZF9EFVWB15PFHNQ285,30.8835,3025962,2025-03-23 04:29:37 UTC,,,
0FV66A9WF2FJC5FPYJW4EAF24W,31.3517,3025962,2025-03-23 04:29:53 UTC,,,
0FV66AERGEGFV8GMK9EE2N18E2,30.8835,3025962,2025-03-23 04:30:09 UTC,,,
0FV66AKMYEMM4TR9A55B93SGSY,30.8835,3025962,2025-03-23 04:30:25 UTC,,,
0FV66ARHHC2DNP954CWPVD0PZN,30.8835,3025962,2025-03-23 04:30:42 UTC,,,
0FV66AXDQR6PZK8W38C658GFCQ,30.8835,3025962,2025-03-23 04:30:58 UTC,,,
0FV66B2A0RN838CNCJ1AFDJBJM,30.8835,3025962,2025-03-23 04:31:14 UTC,,,
0FV66B76F7Q81JM51AGM1EX8DB,31.3517,3025962,2025-03-23 04:31:30 UTC,,,
0FV66BC2EPWS8RQFVKKFDXYF69,30.8835,3025962,2025-03-23 04:31:46 UTC,,,
0FV66BGYVJXMFBAKNMRRRB0MYG,31.3517,3025962,2025-03-23 04:32:02 UTC,,,
0FV66BNV8SZHFX3B32YFT807GA,30.8835,3025962,2025-03-23 04:32:18 UTC,,,
0FV66BTQ7W6FPA75MSKF9JH8S4,30.8835,3025962,2025-03-23 04:32:34 UTC,,,
0FV66BZKPAT2J2XZK4FVQYW7W2,30.8835,3025962,2025-03-23 04:32:50 UTC,,,
0FV66C4G6VSGGMSYMK43D51VZR,30.8835,3025962,2025-03-23 04:33:06 UTC,,,
0FV66C9C7WD84B69P46MKX5VKH,30.8835,3025962,2025-03-23 04:33:22 UTC,,,
0FV66CE8NH8F1CSS4GGP1XX2G6,30.8835,3025962,2025-03-23 04:33:38 UTC,,,
0FV66CK54QQDJ455SQJDT9SN2Q,30.8835,3025962,2025-03-23 04:33:54 UTC,,,
0FV66CR15D63F675CFKFAS0W7B,30.8835,3025962,2025-03-23 04:34:10 UTC,,,
0FV66CWXPW0N67M6XXKDP93FBJ,30.8835,3025962,2025-03-23 04:34:26 UTC,,,
0FV66D1SNH7P60JJ9A3QGK8BG8,30.8835,3025962,2025-03-23 04:34:42 UTC,,,
0FV66D6P2C9KAAKQ9N29973245,30.8835,3025962,2025-03-23 04:34:58 UTC,,,
0FV66DBJJ114QKRWYH5NWYB0V0,31.3517,3025962,2025-03-23 04:35:14 UTC,,,
0FV66DGEGVQVVFCP8BS1SAR1JQ,30.8835,3025962,2025-03-23 04:35:30 UTC,,,
0FV66DNB0Y6ZW1N07VB9DXASXH,30.8835,3025962,2025-03-23 04:35:46 UTC,,,
0FV66DT7DQ6TBDX9SF1T8RMFJE,31.3517,3025962,2025-03-23 04:36:02 UTC,,,
0FV66DZ3TDPFZ4G7GEWK0VYYS7,30.8835,3025962,2025-03-23 04:36:18 UTC,,,
0FV66E3ZTH2MAFKV81DBWKR4NM,31.3517,3025962,2025-03-23 04:36:34 UTC,,,
0FV66E8WA23NWF6NFJKSNRBFYH,30.8835,3025962,2025-03-23 04:36:50 UTC,,,
0FV66EDRR3GX3PA2JRW9Z58SQA,31.3517,3025962,2025-03-23 04:37:06 UTC,,,
0FV66EJMR71ZHXG2Q74C8BNVKT,31.3517,3025962,2025-03-23 04:37:22 UTC,,,
0FV66EQH5TRPPJR71JXB5ERY0P,30.8835,3025962,2025-03-23 04:37:38 UTC,,,
0FV66EWDM1095X278SR2EMPXTE,31.3517,3025962,2025-03-23 04:37:54 UTC,,,
0FV66F19JEKR6K7QR54Y00J40Q,31.3517,3025962,2025-03-23 04:38:10 UTC,,,
0FV66F660XDPMCSFERTSRMM41K,30.8835,3025962,2025-03-23 04:38:26 UTC,,,
0FV66FB2FD82GEXFW9EXZRYBMB,30.8835,3025962,2025-03-23 04:38:42 UTC,,,
0FV66FFYXKD4BB5QG26W1T4F3P,30.8835,3025962,2025-03-23 04:38:58 UTC,,,
0FV66FMTWRSN8W49Y147VKH5TV,30.8835,3025962,2025-03-23 04:39:14 UTC,,,
0FV66FSQDX6KCBRYW1FMGXBX3J,30.8835,3025962,2025-03-23 04:39:30 UTC,,,
0FV66FYKEEPGQGV8GFV4FTEYZQ,30.8835,3025962,2025-03-23 04:39:46 UTC,,,
0FV66G3FY6RF9Z1BJWG8MNYB5K,30.8835,3025962,2025-03-23 04:40:02 UTC,,,
0FV66G8CE96TKZPH9XFBK987NM,31.3517,3025962,2025-03-23 04:40:18 UTC,,,
0FV66GD8C5CGJTE2K2Z89ZY7WY,30.8835,3025962,2025-03-23 04:40:34 UTC,,,
0FV66GJ4WSXDSDWJ2XF92391MS,30.8835,3025962,2025-03-23 04:40:50 UTC,,,
0FV66GQ0YEZK37EVXWBJKZGD4M,30.8835,3025962,2025-03-23 04:41:06 UTC,,,
0FV66GVXC6AW5VK5CSD7QMZ2E8,30.8835,3025962,2025-03-23 04:41:22 UTC,,,
0FV66H0SS44DXVN1GC8QGW0791,30.8835,3025962,2025-03-23 04:41:38 UTC,,,
0FV66H5NSMAR40MTEYCSRJ429X,30.8835,3025962,2025-03-23 04:41:54 UTC,,,
0FV66HAJ7CSPBF1EDQMY4B9EJZ,30.8835,3025962,2025-03-23 04:42:10 UTC,,,
0FV66HFEQ51T8NFPSZM0Z665TC,30.8835,3025962,2025-03-23 04:42:26 UTC,,,
0FV66HMAR3AX2QX4T1M3TH4NHZ,30.8835,3025962,2025-03-23 04:42:42 UTC,,,
0FV66HS75NWPH3D6CJAEVB6C38,31.3517,3025962,2025-03-23 04:42:58 UTC,,,
0FV66HY3NNF1PHPY5AQWMC1JC0,30.8835,3025962,2025-03-23 04:43:14 UTC,,,
0FV66J2ZNBWTAXRTH5A6RYP5RT,30.8835,3025962,2025-03-23 04:43:30 UTC,,,
0FV66J7W4FCDBZ187R03QE37QQ,30.8835,3025962,2025-03-23 04:43:46 UTC,,,
0FV66JCRHG02T35R3R2YWPBZ7Z,30.8835,3025962,2025-03-23 04:44:02 UTC,,,
0FV66JHMZF4WS2MHF215ZBAEQK,30.8835,3025962,2025-03-23 04:44:18 UTC,,,
0FV66JPGXQAG7VNPPRREBW84PP,30.8835,3025962,2025-03-23 04:44:34 UTC,,,
0FV66JVDDQPWVSNFYFA0E7PW1Z,30.8835,3025962,2025-03-23 04:44:50 UTC,,,
0FV66K09J7JB0FAYS0A98GTP29,30.8835,3025962,2025-03-23 04:45:06 UTC,,,
0FV66K55WD1RZ87TW4XXQNJ4XV,30.8835,3025962,2025-03-23 04:45:22 UTC,,,
0FV66KA2CQTQ2WN4F93RXWDK01,30.8835,3025962,2025-03-23 04:45:38 UTC,,,
0FV66KEYDNBPKR8VVTG0TP62CJ,30.8835,3025962,2025-03-23 04:45:54 UTC,,,
0FV66KKTW93CQP8ECZ775RPC46,30.8835,3025962,2025-03-23 04:46:10 UTC,,,
0FV66KRQAWZH9G9FQT7PAVHQ17,30.8835,3025962,2025-03-23 04:46:26 UTC,,,
0FV66KXK80Z574BS5JT39G644K,30.8835,3025962,2025-03-23 04:46:42 UTC,,,
0FV66M2FQ7W06VQQ538AHZSWJ3,30.8835,3025962,2025-03-23 04:46:58 UTC,,,
0FV66M7C5D2D7EVZ191BXWFZS3,30.8835,3025962,2025-03-23 04:47:14 UTC,,,
0FV66MC865YJQYX0NPTZKVG4YN,30.8835,3025962,2025-03-23 04:47:30 UTC,,,
0FV66MH4N71EANYNHQN37BBM70,30.8835,3025962,2025-03-23 04:47:46 UTC,,,
0FV66MP0NYHFD4J5CYXQT9GYK1,30.8835,3025962,2025-03-23 04:48:02 UTC,,,
0FV66MTX6889JE7CA63QPT2TH9,30.8835,3025962,2025-03-23 04:48:18 UTC,,,
0FV66MZSNBHKTD23TVZ2MK6VDC,30.8835,3025962,2025-03-23 04:48:34 UTC,,,
0FV66N4NJW3MT7S44ZNC4F08XX,30.8835,3025962,2025-03-23 04:48:50 UTC,,,
0FV66N9J0E60E2SQXCREPDYS1S,30.8835,3025962,2025-03-23 04:49:06 UTC,,,
0FV66NEEF6GXM7GKDYAH8QGP20,30.8835,3025962,2025-03-23 04:49:22 UTC,,,
0FV66NKAWNHPTXFTQZX7AJZVGH,30.8835,3025962,2025-03-23 04:49:38 UTC,,,
0FV66NR6YNMA937MKBV62050FS,30.8835,3025962,2025-03-23 04:49:54 UTC,,,
0FV66NX399W9M90HZQ89AS2N03,30.8835,3025962,2025-03-23 04:50:10 UTC,,,
0FV66P1ZS6DNR23AX18B6VZ2MB,30.8835,3025962,2025-03-23 04:50:26 UTC,,,
0FV66P6WRAKRCSZ44Y2T5D6D20,30.8835,3025962,2025-03-23 04:50:42 UTC,,,
0FV66PBR2ZW15Y19E944AH5JC4,30.8835,3025962,2025-03-23 04:50:58 UTC,,,
0FV66PGMJZEN7MJ78H5849MTVR,30.8835,3025962,2025-03-23 04:51:14 UTC,,,
0FV66PNH3Z9ZHGHPTJMERN77AY,30.8835,3025962,2025-03-23 04:51:30 UTC,,,
0FV66PTD20W51XFZ6J8N1THVYQ,31.3517,3025962,2025-03-23 04:51:46 UTC,,,
0FV66PZBMSQS812CRW6CASTCJ7,30.8835,3025962,2025-03-23 04:52:02 UTC,,,
0FV66Q45KT89782DK5Z45PK4Y1,30.8835,3025962,2025-03-23 04:52:18 UTC,,,
0FV66Q923974ZH0XSAVHC2AW71,30.8835,3025962,2025-03-23 04:52:34 UTC,,,
0FV66QDZ3AQ14244QTZNTYFS06,31.3517,3025962,2025-03-23 04:52:50 UTC,,,
0FV66QJTJ51MTK1K9GGBX8WNP0,31.3517,3025962,2025-03-23 04:53:06 UTC,,,
0FV66QQQ1KJ7SM8J1MTX52JQ05,31.3517,3025962,2025-03-23 04:53:22 UTC,,,
0FV66QWKGVNPN4KA0V10ZER9X0,30.8835,3025962,2025-03-23 04:53:38 UTC,,,
0FV66R1FDGG665NW67362GTNN9,31.3517,3025962,2025-03-23 04:53:54 UTC,,,
0FV66R6BW6662CG7QZND9MR86R,31.3517,3025962,2025-03-23 04:54:10 UTC,,,
0FV66RB8A43WQCPDR0G95XBX2F,31.3517,3025962,2025-03-23 04:54:26 UTC,,,
0FV66RG48262F700VKV34WYW1Y,31.3517,3025962,2025-03-23 04:54:42 UTC,,,
0FV66RN0SB8VJ70YXGQ8NNN596,31.3517,3025962,2025-03-23 04:54:58 UTC,,,
0FV66RSX7CFZPPDFTVJAMWE6TM,31.3517,3025962,2025-03-23 04:55:14 UTC,,,
0FV66RYS71RC8PCN7GAKSAAMKD,31.3517,3025962,2025-03-23 04:55:30 UTC,,,
0FV66S3NSMH8BEPX766THCCENP,31.3517,3025962,2025-03-23 04:55:46 UTC,,,
0FV66S8HPKRZFN1Q4XBRA2CSSG,31.3517,3025962,2025-03-23 04:56:02 UTC,,,
0FV66SDE59R4K7DMRV5FW02T37,31.3517,3025962,2025-03-23 04:56:18 UTC,,,
0FV66SJAKGD3QG8YQCM3PCSNDP,31.3517,3025962,2025-03-23 04:56:34 UTC,,,
0FV66SQ6J1CMMCRQ4B03S6Y5K9,31.3517,3025962,2025-03-23 04:56:50 UTC,,,
0FV66SW311WNF0Q28X9MC78597,31.3517,3025962,2025-03-23 04:57:06 UTC,,,
0FV66T10ZE1NPFDVW632CGQR5V,31.3517,3025962,2025-03-23 04:57:22 UTC,,,
0FV66T5W1S9926Y6050TNDHWZR,31.8198,3025962,2025-03-23 04:57:38 UTC,,,
0FV66TAQVZMSE5FZZNT1XNTTTQ,31.3517,3025962,2025-03-23 04:57:54 UTC,,,
0FV66TFMD5K4QET3YAJP0A93WK,31.8198,3025962,2025-03-23 04:58:10 UTC,,,
0FV66TMGTGFYP788J1V36FDWWD,31.8198,3025962,2025-03-23 04:58:26 UTC,,,
0FV66TSCR1C63FNTCJ4JWNBG30,31.8198,3025962,2025-03-23 04:58:42 UTC,,,
0FV66TY995KC9017DTXVDV5PYG,31.8198,3025962,2025-03-23 04:58:58 UTC,,,
